id;jobid;campaignid;storeid;storeinstanceid;customerid;phonenumber;scheduledat;sendat;status;message;response;createdat;createdby;updatedat;updatedby
4552;4552;1426;9U0IEG9T3Z;ID55OTR6;909;5.571.926.095.504,00;2024-09-09 13:25:00;;1970-01-01 00:00:00.000000003;Hic cupiditate doloremque similique beatae illum excepturi quia dolorem unde voluptas magnam tempore fugit.;Não informado;2024-09-08 18:28:00;Não informado;2024-09-09 04:09:00;Não informado
1795;1795;809;74QSPI0GUM;ITG5KH24;728;5.584.963.113.140,00;2024-09-09 14:39:00;Não informado;1970-01-01 00:00:00.000000001;Sint ipsam hic reprehenderit repellat atque voluptatum excepturi illo quia.;Não informado;2024-09-09 13:51:00;Não informado;2024-09-10 15:36:00;Não informado
950;950;940;DK8CTC41VN;2QW8LGPH;43;5.541.993.609.927,00;2024-09-09 16:52:00;Não informado;1970-01-01 00:00:00.000000001;Commodi necessitatibus quae perspiciatis deleniti nostrum reprehenderit occaecati blanditiis optio et corporis.;Não informado;2024-09-09 15:22:00;Não informado;2024-09-10 17:10:00;Não informado
819;819;1945;B1JBX8PGNL;RAMKIZ62;640;5.581.988.199.314,00;2024-09-09 19:37:00;;1970-01-01 00:00:00.000000002;Distinctio eos officiis delectus possimus labore quae maxime aut.;Não informado;2024-09-09 18:33:00;Não informado;2024-09-11 03:32:00;Não informado
3630;3630;634;JD1PGFCCOV;J3I5RZNC;970;5.521.944.690.656,00;2024-09-09 21:53:00;;1970-01-01 00:00:00.000000003;Quod facere dolor possimus aperiam natus occaecati illum incidunt nostrum assumenda doloribus molestiae.;Não informado;2024-09-09 13:13:00;Não informado;2024-09-10 19:26:00;Não informado
1068;1068;1153;9GAE52MQH6;N04MWEV3;705;5.584.943.210.321,00;2024-09-09 23:37:00;;1970-01-01 00:00:00.000000004;Libero officia temporibus harum saepe nostrum officia nesciunt dicta ad hic dolorem.;Não informado;2024-09-08 23:51:00;Não informado;2024-09-09 09:30:00;Não informado
3684;3684;1700;SHF447816I;JTCKYLY7;275;5.551.969.616.619,00;2024-09-10 03:04:00;;1970-01-01 00:00:00.000000004;Saepe nesciunt accusantium ut cum incidunt autem laudantium illum earum veritatis vel consequatur cum.;Não informado;2024-09-09 08:30:00;Não informado;2024-09-09 16:41:00;Não informado
1798;1798;1246;B8KMQXPRWS;HSLYLBJ2;40;5.511.982.047.610,00;2024-09-10 04:07:00;;1970-01-01 00:00:00.000000005;Quia provident quidem autem dolor sed veniam necessitatibus id itaque id occaecati.;Não informado;2024-09-10 02:31:00;Não informado;2024-09-11 01:50:00;Não informado
623;623;226;430APOTXTF;Z9JT27YX;962;5.551.983.144.637,00;2024-09-10 09:51:00;;1970-01-01 00:00:00.000000004;Quibusdam cum aliquid ipsum asperiores cumque libero harum recusandae neque et ab.;Não informado;2024-09-09 10:35:00;Não informado;2024-09-09 12:36:00;Não informado
1261;1261;62;LGF2LRP8UJ;1APAP9WS;382;5.521.959.447.713,00;2024-09-10 10:05:00;;1970-01-01 00:00:00.000000002;Quasi numquam error corporis voluptates inventore recusandae quia earum sequi cupiditate.;Não informado;2024-09-09 19:01:00;Não informado;2024-09-09 23:16:00;Não informado
3537;3537;1114;RRFSWDZEYN;HU1ZEI7L;316;5.571.924.720.445,00;2024-09-10 10:48:00;;1970-01-01 00:00:00.000000002;Doloremque iusto deserunt quibusdam accusantium ad tempore facere provident officia neque voluptatibus illo.;Não informado;2024-09-10 08:26:00;Não informado;2024-09-11 16:00:00;Não informado
2401;2401;738;Y40MPA147O;LT0UFHUY;795;5.581.920.457.275,00;2024-09-10 12:39:00;;1970-01-01 00:00:00.000000002;Eum labore aliquid dolores doloribus doloremque sunt voluptates ducimus fugit reiciendis vero.;Não informado;2024-09-10 08:44:00;Não informado;2024-09-11 05:21:00;Não informado
3334;3334;1174;F3HFD2C2PD;Y1VY7NHS;48;5.571.996.467.874,00;2024-09-10 12:55:00;;1970-01-01 00:00:00.000000003;Pariatur mollitia ab expedita tenetur quidem blanditiis dignissimos natus accusantium ullam.;Não informado;2024-09-09 16:56:00;Não informado;2024-09-10 23:18:00;Não informado
538;538;427;OHPL1XM502;LFS936A4;826;5.551.986.766.028,00;2024-09-10 14:38:00;;1970-01-01 00:00:00.000000003;Tenetur excepturi atque corporis maiores illo sint ut nam magni odio delectus consectetur.;Não informado;2024-09-10 06:19:00;Não informado;2024-09-10 14:53:00;Não informado
2542;2542;43;RDXQEWIUUK;D07AXL8K;511;5.584.978.287.892,00;2024-09-10 14:56:00;;1970-01-01 00:00:00.000000004;Assumenda doloribus quidem beatae ab veritatis accusantium eos enim libero saepe accusantium.;Não informado;2024-09-09 19:48:00;Não informado;2024-09-10 10:33:00;Não informado
938;938;713;G7BTO4GA7O;C2U6EDYK;803;5.541.904.684.948,00;2024-09-10 15:26:00;;1970-01-01 00:00:00.000000003;Consectetur facere praesentium porro nemo aliquam quis.;Não informado;2024-09-10 02:46:00;Não informado;2024-09-11 11:52:00;Não informado
1005;1005;509;P9GIOPHRE1;I3M4KKFC;13;5.521.915.245.332,00;2024-09-10 15:40:00;;1970-01-01 00:00:00.000000002;Saepe tenetur facere reiciendis architecto inventore atque magni deserunt.;Não informado;2024-09-10 00:36:00;Não informado;2024-09-11 09:42:00;Não informado
3915;3915;588;FCM508I7HP;ZGSBMOUU;281;5.541.967.269.041,00;2024-09-10 15:56:00;Não informado;1970-01-01 00:00:00.000000006;Nihil illum est dolorum aspernatur consequuntur voluptates soluta.;Não informado;2024-09-10 14:16:00;Não informado;2024-09-11 19:33:00;Não informado
423;423;1774;I02AI1RJ7D;UAB7BH2O;685;5.551.960.169.302,00;2024-09-10 18:50:00;;1970-01-01 00:00:00.000000002;Fugiat a animi sint voluptate dicta ullam dolore quaerat perspiciatis accusamus repellat id mollitia.;Não informado;2024-09-10 12:02:00;Não informado;2024-09-11 10:35:00;Não informado
609;609;678;D1VK6J1U5V;OCJGBRQE;16;5.531.907.561.379,00;2024-09-10 18:57:00;Não informado;1970-01-01 00:00:00.000000006;Earum officia a illo magni distinctio eligendi repudiandae delectus eligendi adipisci dolore inventore voluptatibus.;Não informado;2024-09-10 05:04:00;Não informado;2024-09-11 03:41:00;Não informado
4181;4181;284;9EP0MOWXKY;CGHZ7IPZ;416;5.511.969.110.507,00;2024-09-10 23:34:00;Não informado;1970-01-01 00:00:00.000000006;Dolore consequatur recusandae inventore quae itaque provident quisquam nobis.;Eius suscipit quos exercitationem nobis nihil.;2024-09-10 05:53:00;Não informado;2024-09-11 07:41:00;Não informado
1435;1435;920;B6YVCULAHK;TFC2R3MO;24;5.541.941.946.910,00;2024-09-11 00:35:00;;1970-01-01 00:00:00.000000005;Ab soluta eveniet repellendus veniam repudiandae labore itaque saepe explicabo quis amet possimus excepturi neque eaque.;Não informado;2024-09-10 01:22:00;Não informado;2024-09-10 17:10:00;Não informado
4952;4952;659;W9QNKWSEUS;YA0WVEAF;444;5.561.914.504.492,00;2024-09-11 01:47:00;;1970-01-01 00:00:00.000000002;Soluta commodi sint nemo sapiente laborum asperiores laudantium aliquam quae quia eos repellat pariatur nam magnam.;Não informado;2024-09-11 01:16:00;Não informado;2024-09-11 18:31:00;Não informado
3207;3207;1010;F0K70ZJ31X;4LCRJG9O;596;5.521.972.993.346,00;2024-09-11 03:42:00;;1970-01-01 00:00:00.000000005;Assumenda odit et aperiam nam harum cum harum pariatur doloribus excepturi reiciendis aperiam eum tempore.;Não informado;2024-09-11 02:32:00;Não informado;2024-09-11 21:11:00;Não informado
342;342;88;VES1FKV4A1;YCXFOBFT;941;5.521.989.344.086,00;2024-09-11 05:22:00;Não informado;1970-01-01 00:00:00.000000006;Maiores dolore itaque accusamus quasi iste itaque perspiciatis minima.;Não informado;2024-09-10 16:20:00;Não informado;2024-09-11 08:00:00;Não informado
3459;3459;616;GFBEO5Q8B2;D4732GEM;119;5.581.942.576.751,00;2024-09-11 09:28:00;;1970-01-01 00:00:00.000000004;Odio at amet saepe optio optio reprehenderit quia.;Deserunt consequatur sunt vitae culpa aliquid voluptas sequi.;2024-09-11 01:13:00;Não informado;2024-09-12 06:03:00;Não informado
1711;1711;722;U2ABTEIRRX;G66DOFTM;191;5.571.901.767.271,00;2024-09-11 13:11:00;;1970-01-01 00:00:00.000000004;Ullam veniam voluptas voluptatem quas enim officiis.;Não informado;2024-09-10 19:55:00;Não informado;2024-09-11 19:32:00;Não informado
867;867;125;9JEOT5UVT0;NVJ1MVL4;112;5.561.905.886.521,00;2024-09-11 13:57:00;;1970-01-01 00:00:00.000000005;Inventore magnam vel debitis temporibus minus numquam quis quidem veritatis.;Não informado;2024-09-10 14:23:00;Não informado;2024-09-11 20:50:00;Não informado
3082;3082;842;WFLQPT4XK8;9U2XBTP6;885;5.561.942.847.016,00;2024-09-11 14:30:00;;1970-01-01 00:00:00.000000002;Eaque voluptates in natus sapiente esse praesentium aliquid pariatur nam magnam.;Não informado;2024-09-10 23:30:00;Não informado;2024-09-11 12:36:00;Não informado
659;659;667;Y9IF1ZSGP0;7OJAWJJF;283;5.551.944.019.284,00;2024-09-11 14:42:00;;1970-01-01 00:00:00.000000004;Sit atque eum minus ab dicta placeat doloremque quidem eveniet.;Similique aspernatur corrupti laboriosam perspiciatis.;2024-09-11 04:44:00;Não informado;2024-09-11 07:55:00;Não informado
1529;1529;1737;M5EV2Z384Z;378PZFVU;963;5.561.951.874.041,00;2024-09-11 14:52:00;;1970-01-01 00:00:00.000000005;Veniam provident illo nihil repellat neque est dolores.;Facilis debitis asperiores quibusdam quaerat.;2024-09-11 06:20:00;Não informado;2024-09-11 21:01:00;Não informado
4284;4284;1902;AS4RUBKEN8;AYIVF52E;817;5.584.964.066.261,00;2024-09-11 15:47:00;;1970-01-01 00:00:00.000000005;Odio ducimus porro voluptate repudiandae sequi voluptate iure id.;Não informado;2024-09-11 15:39:00;Não informado;2024-09-12 06:23:00;Não informado
886;886;680;0G2QQR0IX5;VCE97E82;931;5.521.931.504.310,00;2024-09-11 19:51:00;;1970-01-01 00:00:00.000000005;Voluptatibus mollitia nam facere ad tempora veritatis ipsa qui omnis necessitatibus sequi beatae molestias eos porro.;Não informado;2024-09-11 12:06:00;Não informado;2024-09-11 20:30:00;Não informado
885;885;1460;P0UZXCYN1S;0GU54SDD;47;5.531.949.525.111,00;2024-09-11 20:21:00;Não informado;1970-01-01 00:00:00.000000001;Repudiandae animi reprehenderit enim iusto quaerat esse tempora quo praesentium deserunt magni pariatur ab.;Inventore excepturi recusandae placeat quia deserunt aut eum quidem.;2024-09-10 21:55:00;Não informado;2024-09-11 04:40:00;Não informado
3359;3359;1696;TJDTUFGDMV;83IKA585;995;5.531.904.119.851,00;2024-09-11 20:34:00;;1970-01-01 00:00:00.000000003;Quas fugiat beatae voluptatibus vitae deleniti deleniti sapiente fugit velit non iste minima dolore.;Sit quas exercitationem aspernatur minus fugit animi velit.;2024-09-11 06:04:00;Não informado;2024-09-12 13:31:00;Não informado
2802;2802;461;RQEWH5TTMU;BM4IWN3J;569;5.581.953.015.403,00;2024-09-11 20:53:00;Não informado;1970-01-01 00:00:00.000000001;Est quibusdam in quia consequuntur nulla illo ut.;Não informado;2024-09-11 07:37:00;Não informado;2024-09-12 16:17:00;Não informado
2831;2831;176;0J27LRJL9Q;TAUMIAI1;627;5.531.964.227.576,00;2024-09-11 22:15:00;;1970-01-01 00:00:00.000000005;Est similique asperiores id facere impedit placeat ducimus quisquam quas commodi ipsa voluptatum et blanditiis blanditiis.;Não informado;2024-09-11 00:33:00;Não informado;2024-09-12 00:04:00;Não informado
3496;3496;1272;17IQWY93P0;2QVXYI0U;745;5.571.976.189.848,00;2024-09-11 22:20:00;;1970-01-01 00:00:00.000000003;Praesentium velit praesentium corporis ratione occaecati qui quas reprehenderit dolor culpa.;Não informado;2024-09-11 20:05:00;Não informado;2024-09-12 16:43:00;Não informado
2738;2738;515;FC1K7H8XXW;80KT1CMD;852;5.551.910.294.600,00;2024-09-11 23:05:00;;1970-01-01 00:00:00.000000004;Fugit delectus ex corporis voluptatem rerum rerum aspernatur quisquam necessitatibus possimus cupiditate.;Não informado;2024-09-11 05:49:00;Não informado;2024-09-11 11:45:00;Não informado
1651;1651;1677;T1LXZNKNNI;RK3BS53P;573;5.551.982.194.361,00;2024-09-11 23:09:00;Não informado;1970-01-01 00:00:00.000000001;Sequi nulla earum eos est minus exercitationem quibusdam quae pariatur quam optio officiis repellat vel.;Não informado;2024-09-11 11:39:00;Não informado;2024-09-12 09:52:00;Não informado
333;333;1317;JXXD7J4FZX;WTBDWXFO;127;5.571.961.409.865,00;2024-09-12 00:35:00;Não informado;1970-01-01 00:00:00.000000006;Temporibus iure maiores voluptatem dolorum provident iste at corporis nesciunt veniam porro.;Voluptatem fugiat illo magnam soluta nihil.;2024-09-11 13:32:00;Não informado;2024-09-12 01:09:00;Não informado
4824;4824;637;OPMQQJEHQD;YK7CFGB6;85;5.584.962.736.309,00;2024-09-12 01:03:00;Não informado;1970-01-01 00:00:00.000000001;Laudantium accusantium quia ea consequuntur ea tempora facilis ipsum.;Molestias explicabo accusantium consequuntur sequi laudantium officiis possimus.;2024-09-11 21:37:00;Não informado;2024-09-12 09:34:00;Não informado
4527;4527;1236;GACXGQBEDW;BJB3PQ0T;630;5.521.983.899.063,00;2024-09-12 01:08:00;;1970-01-01 00:00:00.000000002;Libero nisi labore fuga sed est saepe veritatis accusamus illo a dolorum iste blanditiis.;Ducimus voluptatum perferendis consectetur eaque non necessitatibus deleniti delectus.;2024-09-11 23:19:00;Não informado;2024-09-12 02:17:00;Não informado
729;729;1201;1B58UPMRD7;9GAA5OY3;475;5.531.968.239.072,00;2024-09-12 01:08:00;;1970-01-01 00:00:00.000000003;Facere molestias officiis ab id tenetur distinctio occaecati delectus impedit.;Não informado;2024-09-12 00:29:00;Não informado;2024-09-13 06:02:00;Não informado
1914;1914;1010;MNFXWDKBXN;K3RSWL50;368;5.551.976.064.327,00;2024-09-12 02:39:00;Não informado;1970-01-01 00:00:00.000000001;Voluptas eaque blanditiis explicabo quae voluptatum modi eos blanditiis atque molestiae provident excepturi iusto natus.;Não informado;2024-09-11 19:41:00;Não informado;2024-09-12 17:03:00;Não informado
3934;3934;628;SMYW5J54ZX;W6HFQA1V;969;5.571.972.789.421,00;2024-09-12 03:56:00;;1970-01-01 00:00:00.000000005;Illo in suscipit ipsam necessitatibus id veniam in laudantium dolor unde velit.;Não informado;2024-09-12 03:27:00;Não informado;2024-09-12 06:55:00;Não informado
3147;3147;605;0VLVH5RNGB;N2EZIYBP;105;5.571.989.930.377,00;2024-09-12 05:37:00;;1970-01-01 00:00:00.000000003;Repudiandae magni voluptates expedita quasi odio omnis illo dolorem commodi voluptatum ipsum nostrum similique quisquam.;Não informado;2024-09-12 01:22:00;Não informado;2024-09-12 03:54:00;Não informado
4866;4866;1471;DT685IGXSZ;4WBMG58Q;785;5.531.984.280.975,00;2024-09-12 13:35:00;;1970-01-01 00:00:00.000000003;Voluptate magnam rerum iusto vero cupiditate molestias ducimus natus aut.;Não informado;2024-09-12 12:58:00;Não informado;2024-09-13 16:41:00;Não informado
1735;1735;1601;6X6MBE7DXG;9MKN1AMV;528;5.584.924.608.931,00;2024-09-12 15:23:00;;1970-01-01 00:00:00.000000003;Accusamus exercitationem porro amet aliquid fugiat libero ut aliquid quod numquam quidem voluptas quam minus.;Não informado;2024-09-12 02:03:00;Não informado;2024-09-12 18:38:00;Não informado
4147;4147;436;ENJOTZJW6N;7XIH64A6;865;5.531.967.253.937,00;2024-09-12 15:25:00;;1970-01-01 00:00:00.000000004;A error eaque aliquam ipsum repudiandae dolores repellendus eos praesentium debitis.;Não informado;2024-09-12 09:52:00;Não informado;2024-09-12 19:03:00;Não informado
4328;4328;79;U10K3LTABN;WH98ER1A;803;5.541.904.684.948,00;2024-09-12 18:22:00;Não informado;1970-01-01 00:00:00.000000001;Quasi facilis dicta atque blanditiis culpa blanditiis praesentium ad molestiae quisquam expedita.;Não informado;2024-09-12 03:09:00;Não informado;2024-09-12 05:57:00;Não informado
3298;3298;1002;GTT9ZQ31BU;LJGWBZEM;225;5.541.918.958.596,00;2024-09-12 19:48:00;Não informado;1970-01-01 00:00:00.000000006;Quod repellendus occaecati assumenda hic quae distinctio nobis odio laborum doloremque vel eligendi.;Não informado;2024-09-12 16:17:00;Não informado;2024-09-12 21:04:00;Não informado
4200;4200;1936;EE5FVGVL1J;LTSJ9OLP;602;5.531.968.111.695,00;2024-09-12 20:57:00;Não informado;1970-01-01 00:00:00.000000001;Iste dolores culpa magnam illum odit eos est laborum repudiandae consectetur quis sed eius.;Não informado;2024-09-12 08:33:00;Não informado;2024-09-12 17:59:00;Não informado
235;235;300;ONU6TQ4831;X5FDMFIV;214;5.531.952.605.131,00;2024-09-12 22:37:00;;1970-01-01 00:00:00.000000005;Numquam explicabo ex facilis recusandae veritatis accusamus assumenda nesciunt.;Não informado;2024-09-12 17:13:00;Não informado;2024-09-12 23:07:00;Não informado
2859;2859;744;LG22PCAJ6N;8DEM20G7;233;5.531.992.238.602,00;2024-09-13 03:42:00;;1970-01-01 00:00:00.000000003;Repudiandae doloremque provident quisquam a sunt ipsum ut eius quam deserunt voluptatibus inventore repellat praesentium.;Não informado;2024-09-12 19:59:00;Não informado;2024-09-13 07:39:00;Não informado
3398;3398;1612;88DWIUEV27;UDGSRYEN;713;5.531.939.745.046,00;2024-09-13 04:37:00;;1970-01-01 00:00:00.000000002;Dignissimos voluptate nobis fugiat doloremque eaque autem iusto illo.;Quasi architecto similique veritatis natus.;2024-09-12 20:32:00;Não informado;2024-09-12 20:51:00;Não informado
3631;3631;346;N7GNMU8ART;V9ODEKG3;628;5.531.942.634.392,00;2024-09-13 04:40:00;;1970-01-01 00:00:00.000000005;Nobis laboriosam impedit delectus neque eos temporibus fugit perferendis.;Não informado;2024-09-12 08:35:00;Não informado;2024-09-12 21:49:00;Não informado
1458;1458;1320;NL5AC4B4DS;807XGD20;149;5.521.951.792.179,00;2024-09-13 09:10:00;Não informado;1970-01-01 00:00:00.000000006;Odio ullam voluptatem magnam quisquam itaque saepe reprehenderit soluta recusandae illo.;Não informado;2024-09-12 22:36:00;Não informado;2024-09-13 00:14:00;Não informado
798;798;1993;ISR797ORPE;2BNDYPR5;940;5.584.976.404.859,00;2024-09-13 11:20:00;;1970-01-01 00:00:00.000000002;Quod hic consectetur minima earum ab reiciendis expedita.;Não informado;2024-09-12 19:40:00;Não informado;2024-09-13 03:46:00;Não informado
3030;3030;869;JONRAGBDUV;GIW1LHIT;727;5.511.910.881.162,00;2024-09-13 11:29:00;;1970-01-01 00:00:00.000000004;Tenetur nesciunt nesciunt ullam quas perferendis vero laborum reprehenderit.;Não informado;2024-09-12 13:09:00;Não informado;2024-09-13 09:44:00;Não informado
1767;1767;1371;CQHOMHOVQF;BLKL4AKI;939;5.531.948.100.015,00;2024-09-13 13:03:00;;1970-01-01 00:00:00.000000004;Eveniet repellat quaerat autem sapiente consectetur corporis perspiciatis quos dolorem quibusdam tempora alias quisquam.;Não informado;2024-09-12 15:29:00;Não informado;2024-09-12 20:23:00;Não informado
4668;4668;1797;UTGI1CLPD1;OL3JQIUL;142;5.541.945.170.086,00;2024-09-13 14:06:00;Não informado;1970-01-01 00:00:00.000000006;Laboriosam voluptate quod sint rem voluptatem ducimus velit vitae ducimus quam mollitia ab cupiditate nobis.;Não informado;2024-09-12 19:33:00;Não informado;2024-09-13 00:19:00;Não informado
2522;2522;782;3XMSUMD58T;XBNA1ES5;71;5.581.984.633.068,00;2024-09-13 14:41:00;;1970-01-01 00:00:00.000000003;Quam quasi quaerat eius explicabo dolorum tempora laboriosam excepturi ipsa sit nisi fugit.;Eveniet asperiores ipsum voluptatum debitis repudiandae modi repellendus iure.;2024-09-12 15:22:00;Não informado;2024-09-13 06:07:00;Não informado
3634;3634;752;STE2PWFI3X;Q1TLMG6P;242;5.511.912.474.767,00;2024-09-13 14:42:00;Não informado;1970-01-01 00:00:00.000000001;Sapiente culpa quidem id culpa voluptas quas aut saepe in.;Não informado;2024-09-13 12:34:00;Não informado;2024-09-14 00:10:00;Não informado
2995;2995;465;XOT8K5GFDB;BQ5XZU6H;214;5.531.952.605.131,00;2024-09-13 15:48:00;;1970-01-01 00:00:00.000000002;Eos necessitatibus error beatae dicta dignissimos minima necessitatibus dolor dignissimos consequuntur consequuntur possimus vel consequatur reiciendis.;Dolorem cupiditate corporis assumenda blanditiis.;2024-09-13 10:55:00;Não informado;2024-09-13 20:56:00;Não informado
